"test","browser","url","score","title","description"
"axe","Chrome","https://www.rcmp-grc.gc.ca/fam/o-eng.htm","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","Chrome","https://www.rcmp-grc.gc.ca/en/firearms/shooting-clubs-and-ranges","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","Chrome","https://www.rcmp-grc.gc.ca/en/firearms/shooting-clubs-and-ranges","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","Chrome","https://www.rcmp-grc.gc.ca/en/firearms/business-web-services","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","Chrome","https://www.rcmp-grc.gc.ca/en/firearms/business-web-services","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","Chrome","https://www.rcmp-grc.gc.ca/fam/l-eng.htm","0","Heading levels should only increase by one","Ensures the order of headings is semantically correct"
"axe","Chrome","https://www.rcmp-grc.gc.ca/fam/l-eng.htm","0","Page must have one main landmark","Ensures the page has only one main landmark and each iframe in the page has at most one main landmark"
"axe","Chrome","https://www.rcmp-grc.gc.ca/fam/l-eng.htm","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","Chrome","https://www.rcmp-grc.gc.ca/en/firearms/registration","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","Chrome","https://www.rcmp-grc.gc.ca/en/firearms/registration","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","Chrome","https://www.rcmp-grc.gc.ca/en/firearms/contact-a-chief-firearms-officer","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","Chrome","https://www.rcmp-grc.gc.ca/en/firearms/contact-a-chief-firearms-officer","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","Chrome","https://www.rcmp-grc.gc.ca/fam/j-eng.htm","0","Heading levels should only increase by one","Ensures the order of headings is semantically correct"
"axe","Chrome","https://www.rcmp-grc.gc.ca/fam/j-eng.htm","0","Page must have one main landmark","Ensures the page has only one main landmark and each iframe in the page has at most one main landmark"
"axe","Chrome","https://www.rcmp-grc.gc.ca/fam/j-eng.htm","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","Chrome","https://www.rcmp-grc.gc.ca/fam/h-eng.htm","0","Heading levels should only increase by one","Ensures the order of headings is semantically correct"
"axe","Chrome","https://www.rcmp-grc.gc.ca/fam/h-eng.htm","0","Page must have one main landmark","Ensures the page has only one main landmark and each iframe in the page has at most one main landmark"
"axe","Chrome","https://www.rcmp-grc.gc.ca/fam/h-eng.htm","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","Chrome","https://www.rcmp-grc.gc.ca/fr/armes-a-feu","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","Chrome","https://www.rcmp-grc.gc.ca/fr/armes-a-feu","0","Images must have alternate text","Ensures <img> elements have alternate text or a role of none or presentation"
"axe","Chrome","https://www.rcmp-grc.gc.ca/fr/armes-a-feu","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","Chrome","https://www.rcmp-grc.gc.ca/en/firearms/bill-c-71-need-know","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","Chrome","https://www.rcmp-grc.gc.ca/en/firearms/bill-c-71-need-know","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","Chrome","https://www.rcmp-grc.gc.ca/en/firearms/contact-the-canadian-firearms-program","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","Chrome","https://www.rcmp-grc.gc.ca/en/firearms/contact-the-canadian-firearms-program","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","Chrome","https://www.rcmp-grc.gc.ca/fio-ofi/finan-crime-eng.htm","0","Heading levels should only increase by one","Ensures the order of headings is semantically correct"
"axe","Chrome","https://www.rcmp-grc.gc.ca/fio-ofi/finan-crime-eng.htm","0","Page must have one main landmark","Ensures the page has only one main landmark and each iframe in the page has at most one main landmark"
"axe","Chrome","https://www.rcmp-grc.gc.ca/fio-ofi/finan-crime-eng.htm","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","Chrome","https://www.rcmp-grc.gc.ca/en/firearms/firearms-reports","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","Chrome","https://www.rcmp-grc.gc.ca/en/firearms/firearms-reports","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","Chrome","https://www.rcmp-grc.gc.ca/en/news/media-relations-offices","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","Chrome","https://www.rcmp-grc.gc.ca/en/news/media-relations-offices","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","Chrome","https://www.rcmp-grc.gc.ca/fr/covid-19?fe","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","Chrome","https://www.rcmp-grc.gc.ca/fr/covid-19?fe","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","Chrome","https://www.rcmp-grc.gc.ca/fam/ptsd-tspt-fra.htm?fe","0","Heading levels should only increase by one","Ensures the order of headings is semantically correct"
"axe","Chrome","https://www.rcmp-grc.gc.ca/fam/ptsd-tspt-fra.htm?fe","0","Page must have one main landmark","Ensures the page has only one main landmark and each iframe in the page has at most one main landmark"
"axe","Chrome","https://www.rcmp-grc.gc.ca/fam/ptsd-tspt-fra.htm?fe","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","Chrome","https://www.rcmp-grc.gc.ca/fam/ptsd-tspt-fra.htm?fe","0","The skip-link target should exist and be focusable","Ensure all skip links have a focusable target"
"axe","Chrome","https://www.rcmp-grc.gc.ca/fr/restez-au-courant","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","Chrome","https://www.rcmp-grc.gc.ca/fr/restez-au-courant","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","Chrome","https://www.rcmp-grc.gc.ca/fr/aidez-nous","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","Chrome","https://www.rcmp-grc.gc.ca/fr/aidez-nous","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","Chrome","https://www.rcmp-grc.gc.ca/fam/ptsd-tspt-fra.htm","0","Heading levels should only increase by one","Ensures the order of headings is semantically correct"
"axe","Chrome","https://www.rcmp-grc.gc.ca/fam/ptsd-tspt-fra.htm","0","Page must have one main landmark","Ensures the page has only one main landmark and each iframe in the page has at most one main landmark"
"axe","Chrome","https://www.rcmp-grc.gc.ca/fam/ptsd-tspt-fra.htm","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","Chrome","https://www.rcmp-grc.gc.ca/fam/ptsd-tspt-fra.htm","0","The skip-link target should exist and be focusable","Ensure all skip links have a focusable target"
"axe","Chrome","https://www.rcmp-grc.gc.ca/fr/avis","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","Chrome","https://www.rcmp-grc.gc.ca/fr/avis","0","Heading levels should only increase by one","Ensures the order of headings is semantically correct"
"axe","Chrome","https://www.rcmp-grc.gc.ca/fr/avis","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","Chrome","https://www.rcmp-grc.gc.ca/fam/meap-pame-eng.htm","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","Chrome","https://www.rcmp-grc.gc.ca/fam/dm-gi-eng.htm","0","Heading levels should only increase by one","Ensures the order of headings is semantically correct"
"axe","Chrome","https://www.rcmp-grc.gc.ca/fam/dm-gi-eng.htm","0","Page must have one main landmark","Ensures the page has only one main landmark and each iframe in the page has at most one main landmark"
"axe","Chrome","https://www.rcmp-grc.gc.ca/fam/dm-gi-eng.htm","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","Chrome","https://www.rcmp-grc.gc.ca/en/firearms/solvent-traps","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","Chrome","https://www.rcmp-grc.gc.ca/en/firearms/solvent-traps","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","Chrome","https://www.rcmp-grc.gc.ca/pubs/index-eng.htm","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","Chrome","https://www.rcmp-grc.gc.ca/pp/index-eng.htm","0","Heading levels should only increase by one","Ensures the order of headings is semantically correct"
"axe","Chrome","https://www.rcmp-grc.gc.ca/pp/index-eng.htm","0","Page must have one main landmark","Ensures the page has only one main landmark and each iframe in the page has at most one main landmark"
"axe","Chrome","https://www.rcmp-grc.gc.ca/pp/index-eng.htm","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","Chrome","https://www.rcmp-grc.gc.ca/fio-ofi/grow-ops-culture-eng.htm","0","Heading levels should only increase by one","Ensures the order of headings is semantically correct"
"axe","Chrome","https://www.rcmp-grc.gc.ca/fio-ofi/grow-ops-culture-eng.htm","0","Page must have one main landmark","Ensures the page has only one main landmark and each iframe in the page has at most one main landmark"
"axe","Chrome","https://www.rcmp-grc.gc.ca/fio-ofi/grow-ops-culture-eng.htm","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","Chrome","https://www.rcmp-grc.gc.ca/form/index-eng.htm","0","Heading levels should only increase by one","Ensures the order of headings is semantically correct"
